,val_loss,val_mae,val_mse,loss,mae,mse
150,0.9998876573192631,0.7639696598052979,0.9998876452445984,4.563963096490854,1.6343647241592407,4.563962459564209
151,1.4088467788081347,0.9394229650497437,1.4088468551635742,4.634826948442619,1.6450371742248535,4.634825229644775
152,1.3160873444601773,0.897941529750824,1.3160871267318726,4.678442291216654,1.653612494468689,4.678440570831299
153,1.1798509366405965,0.8390193581581116,1.1798509359359741,4.3750321801937275,1.5997456312179565,4.375032424926758
154,2.423236801571772,1.291800618171692,2.423236846923828,4.8113776165652204,1.6777997016906738,4.811378002166748
155,1.2961225244449326,0.9099569916725159,1.296122431755066,4.53827119711489,1.6284701824188232,4.538272857666016
156,0.9828467044953311,0.7633858323097229,0.982846736907959,4.573905239542039,1.6344634294509888,4.573905944824219
157,1.1333546387386988,0.8150582909584045,1.1333544254302979,4.715064645970356,1.6589421033859253,4.715065956115723
158,0.8565960950200625,0.7077270746231079,0.856596052646637,4.593994671038887,1.640979528427124,4.593996524810791
159,1.2796432294235762,0.903984785079956,1.279643177986145,4.634841750754535,1.6477570533752441,4.634841442108154
160,3.570856441290772,1.6359788179397583,3.5708560943603516,4.48715710458422,1.6191596984863281,4.487156867980957
161,1.0364245176955873,0.7787855267524719,1.0364245176315308,4.626471371639448,1.6473277807235718,4.6264729499816895
162,2.7564273417348315,1.396051049232483,2.756427526473999,4.577327636921951,1.6324832439422607,4.577326774597168
163,1.5131824023617269,1.000429391860962,1.513182520866394,4.407460356395095,1.6020973920822144,4.407459735870361
164,1.0228695380053554,0.795004665851593,1.0228694677352905,4.372687672006842,1.5990413427352905,4.372687816619873
165,0.814620588749471,0.69431072473526,0.8146206736564636,4.812876669505089,1.679084062576294,4.8128767013549805
166,0.8547778957829175,0.7075652480125427,0.8547776937484741,4.6748999022173185,1.6532962322235107,4.674899101257324
167,1.208571052243798,0.863530695438385,1.208570957183838,4.5992456640725505,1.6408934593200684,4.599246501922607
168,2.9448908135046694,1.4449481964111328,2.9448909759521484,4.345156730831992,1.5916541814804077,4.345157146453857
169,0.819293827795329,0.6945202946662903,0.8192936778068542,4.5893734292128885,1.6375890970230103,4.589374542236328
170,1.0046714339955785,0.7826294302940369,1.0046714544296265,4.245549859380128,1.5754730701446533,4.245551109313965
171,0.8447198360469763,0.6902798414230347,0.8447198867797852,4.422101947335877,1.6050810813903809,4.422103404998779
172,0.8935684252015882,0.7331810593605042,0.8935683369636536,4.769800008683422,1.6711753606796265,4.769801616668701
173,0.8036071055041789,0.6857924461364746,0.803607165813446,4.2588560402024935,1.5789580345153809,4.25885534286499
174,1.08213626691438,0.7912096381187439,1.0821361541748047,4.553333889056661,1.629213571548462,4.553335189819336
175,0.8444206846586675,0.705341100692749,0.844420850276947,4.6226197481974065,1.6418275833129883,4.622619152069092
176,1.3090116709294592,0.9096920490264893,1.3090115785598755,4.621878941607053,1.6425188779830933,4.621878147125244
177,1.0078340245471853,0.7673128247261047,1.0078340768814087,4.239619539294522,1.5705207586288452,4.239619731903076
178,0.9245734883533377,0.7354093790054321,0.9245734810829163,4.370128971789075,1.5976731777191162,4.3701300621032715
179,2.2987727003030916,1.2643020153045654,2.2987725734710693,4.207276748239091,1.5690068006515503,4.207276344299316
180,2.123475030312802,1.2318538427352905,2.1234753131866455,4.544491250034246,1.629978895187378,4.544491291046143
181,1.1330972622313338,0.8271904587745667,1.1330972909927368,4.434971125575585,1.6095694303512573,4.434969425201416
182,5.500048650201452,2.06394100189209,5.5000481605529785,4.273145675239165,1.5773842334747314,4.2731451988220215
183,1.8000578821378008,1.0598902702331543,1.8000578880310059,4.468385353964287,1.6170614957809448,4.468386173248291
184,2.146942015170795,1.1815639734268188,2.146941900253296,4.1830413519707905,1.5626134872436523,4.183039665222168
185,1.0342659166203847,0.7971968650817871,1.0342659950256348,4.313508763808341,1.584599494934082,4.313507556915283
186,1.245919380310977,0.8818248510360718,1.2459195852279663,4.204835524389164,1.5676785707473755,4.204834938049316
187,0.9489226704448349,0.7471471428871155,0.9489226341247559,4.427700921878437,1.6086268424987793,4.427700042724609
188,1.166140728967924,0.8645229935646057,1.1661406755447388,4.202213433660841,1.5663310289382935,4.202212333679199
189,0.9671880810700201,0.7456753253936768,0.9671881198883057,4.296500530159202,1.5822625160217285,4.2964982986450195
190,0.7792974097443037,0.6729860901832581,0.779297411441803,4.228433911248173,1.5722767114639282,4.228434085845947
191,1.2643951019377302,0.8704096674919128,1.2643951177597046,4.214453989776527,1.5653326511383057,4.21445369720459
192,1.2257235102727808,0.8782420754432678,1.2257235050201416,4.146724865729923,1.5535314083099365,4.146725177764893
193,1.6520655853398574,1.0558366775512695,1.6520655155181885,4.306207950521479,1.5865647792816162,4.306207656860352
194,1.0433955817758107,0.7901211977005005,1.0433955192565918,4.049627884878504,1.5365005731582642,4.049627304077148
195,0.8314973434282208,0.6890860795974731,0.8314973711967468,4.276392002666111,1.5772120952606201,4.276392459869385
196,1.015577072228622,0.7829492688179016,1.0155770778656006,4.134789683442869,1.5518816709518433,4.134787559509277
197,1.0124517465906075,0.7787957787513733,1.0124516487121582,4.237995945055798,1.574422836303711,4.23799467086792
198,1.2341852099712276,0.8904561996459961,1.234184980392456,4.2076202397888816,1.5670983791351318,4.20761775970459
199,0.7473767083668696,0.6605734825134277,0.7473766803741455,3.996707137297126,1.526945948600769,3.9967072010040283
200,2.4130126152674016,1.3125649690628052,2.4130125045776367,4.08890637314646,1.5441346168518066,4.088906288146973
201,0.866370404106132,0.7088432908058167,0.866370439529419,4.072080309793737,1.5422464609146118,4.072081089019775
202,1.7622797795356697,1.0697323083877563,1.762279987335205,3.9301956792883077,1.5127849578857422,3.9301962852478027
203,1.2569945314633852,0.887359082698822,1.2569942474365234,4.068843653421959,1.54132878780365,4.068844318389893
204,1.1721559718755674,0.8436800837516785,1.1721559762954712,4.072787654791054,1.5401417016983032,4.0727858543396
205,2.766328961794124,1.4010777473449707,2.766329050064087,4.116784752467068,1.5505131483078003,4.116783618927002
206,0.7917818592672128,0.6850592494010925,0.791782021522522,3.9090083046850186,1.508728265762329,3.9090073108673096
207,0.7876715362872698,0.6796422600746155,0.7876716256141663,3.838843700910048,1.4951999187469482,3.83884334564209
208,1.0800270187412777,0.8069611191749573,1.0800268650054932,3.968574926213975,1.5225504636764526,3.9685745239257812
209,0.9388701545493953,0.747270941734314,0.9388701319694519,3.9377192473220064,1.5153311491012573,3.9377198219299316
210,0.765123354626368,0.669731080532074,0.7651232481002808,3.9357095316707817,1.5156285762786865,3.9357104301452637
211,0.8403976420956488,0.7051457762718201,0.8403977751731873,3.850029634377923,1.4967494010925293,3.850029230117798
212,0.83319102257314,0.6996076703071594,0.8331909775733948,3.847713231997692,1.4998219013214111,3.8477134704589844
213,2.499465401232851,1.313873291015625,2.499464988708496,3.974539478547518,1.5187318325042725,3.9745397567749023
214,0.700492604966448,0.6357256174087524,0.700492799282074,3.8778238658860036,1.5033389329910278,3.8778231143951416
215,1.2180878602324603,0.8558958768844604,1.218088150024414,3.762894724102418,1.4818439483642578,3.7628962993621826
216,1.296778372959832,0.9103968739509583,1.2967783212661743,3.6391228475474144,1.4552195072174072,3.6391236782073975
217,1.6056328849853976,1.0007960796356201,1.6056329011917114,4.006287331551359,1.5297105312347412,4.006287574768066
218,0.767743871712928,0.6640017032623291,0.7677438855171204,3.8290368021237504,1.4945189952850342,3.829035758972168
219,0.8139961284696896,0.6985066533088684,0.8139961957931519,3.565457192266309,1.4400602579116821,3.5654568672180176
220,1.2797569770572135,0.9075292944908142,1.279757022857666,3.643980160514408,1.45572829246521,3.6439802646636963
221,2.6111619227807537,1.3535641431808472,2.611161708831787,3.7746715107273356,1.485604166984558,3.7746713161468506
222,0.9361518016110051,0.7568429112434387,0.9361517429351807,3.5493425527686364,1.4385292530059814,3.549342632293701
223,0.7981031024283072,0.6885547041893005,0.7981030344963074,3.6461775562868644,1.4601705074310303,3.646176815032959
224,0.8300968391929885,0.6980071663856506,0.8300968408584595,3.5883419356659787,1.4463722705841064,3.58834171295166
225,0.9351143943309015,0.7488032579421997,0.9351144433021545,3.6183994852956585,1.4532729387283325,3.618398904800415
226,0.8834061977493065,0.7277690172195435,0.8834060430526733,3.5129362069703696,1.4269434213638306,3.5129361152648926
227,1.3254286695846238,0.9068821668624878,1.3254287242889404,3.4739972920677054,1.4220173358917236,3.4739973545074463
228,0.7753263009228673,0.6755860447883606,0.7753263711929321,3.3728288424303003,1.4029635190963745,3.3728299140930176
229,1.1259115783198428,0.8393989205360413,1.1259114742279053,3.292568285329768,1.387619137763977,3.292567014694214
230,0.9702424275369045,0.765448272228241,0.9702423810958862,3.324612561872827,1.394977331161499,3.324612617492676
231,0.9099573050052616,0.742692768573761,0.909957230091095,3.3913740305114506,1.4043716192245483,3.391373872756958
232,0.764635086572023,0.6600016951560974,0.7646350860595703,3.322524690403095,1.3919215202331543,3.322524070739746
233,0.8305295465583125,0.6742032766342163,0.8305294513702393,3.3166720379655734,1.3916980028152466,3.316671848297119
234,0.9865517907088832,0.7740371227264404,0.9865517616271973,3.2647974756013096,1.3795931339263916,3.2647976875305176
235,0.8049819409238722,0.6745940446853638,0.8049819469451904,3.217381531046588,1.368271827697754,3.217381000518799
236,0.6390368862218718,0.6093281507492065,0.6390368938446045,3.111000461415489,1.3447870016098022,3.1110010147094727
237,0.7332162178055949,0.6526119709014893,0.7332162261009216,3.177058293917597,1.3629173040390015,3.177058696746826
238,0.7190517148044019,0.6442350149154663,0.7190516591072083,3.126068086737478,1.3488459587097168,3.126068115234375
239,0.7086185548076189,0.6487718820571899,0.7086185812950134,3.063220790065323,1.3388198614120483,3.063220739364624
240,0.7508604368940597,0.6517951488494873,0.7508605122566223,3.008654081349104,1.3256696462631226,3.008652687072754
241,0.6372885992935688,0.6122017502784729,0.6372885704040527,3.0044966168304104,1.322404384613037,3.0044965744018555
242,0.6471700103996518,0.6133486032485962,0.6471699476242065,2.9919030482541706,1.3201518058776855,2.9919025897979736
243,0.6676836678701213,0.6240879893302917,0.6676836609840393,2.8972326338243115,1.3015321493148804,2.8972320556640625
244,0.6297279218394932,0.6067994832992554,0.6297279000282288,2.9165184252943606,1.304480791091919,2.9165196418762207
245,0.6816829236075161,0.6332723498344421,0.6816829442977905,2.8823683068878365,1.2951712608337402,2.882368803024292
246,0.9756623790316656,0.7622284889221191,0.975662350654602,2.878558079726748,1.2974557876586914,2.8785572052001953
247,0.7295688707811867,0.6534895896911621,0.7295688390731812,2.804057800674769,1.280673861503601,2.804058313369751
248,0.6743130808168685,0.6287817358970642,0.6743130683898926,2.800239009416661,1.2769771814346313,2.800239086151123
249,0.6583179771611922,0.6190862059593201,0.6583179235458374,2.7465982409512515,1.269108772277832,2.7465999126434326
250,0.6498511875912043,0.6180896759033203,0.6498512029647827,2.723097407356181,1.2628337144851685,2.723097801208496
251,0.738846625646297,0.6301979422569275,0.7388466596603394,2.7163947491948934,1.2603683471679688,2.7163939476013184
252,0.6568745370195606,0.6249549388885498,0.6568745970726013,2.703792696537903,1.2545119524002075,2.703791618347168
253,0.6894755791362289,0.6297472715377808,0.6894755363464355,2.6135129534985713,1.2377896308898926,2.613513231277466
254,0.6222877635679086,0.6080875396728516,0.6222877502441406,2.6130367902282643,1.2357195615768433,2.6130363941192627
255,0.6506729336082134,0.6056184768676758,0.6506729125976562,2.5584363770440075,1.2240417003631592,2.558436393737793
256,0.5927418519706255,0.5828256607055664,0.5927419066429138,2.538292141316068,1.2186520099639893,2.5382931232452393
257,0.7717840668977044,0.6850779056549072,0.7717840671539307,2.5209522493058363,1.2130942344665527,2.520951509475708
258,0.6066473518117406,0.5961802005767822,0.6066473126411438,2.5519966120391158,1.2182101011276245,2.551997423171997
259,0.6589214987552403,0.6167767643928528,0.658921480178833,2.508272198136341,1.207642912864685,2.5082714557647705
260,0.568025711593546,0.5755218267440796,0.5680257081985474,2.465044747811028,1.2036659717559814,2.4650449752807617
